Id,Mid,BPM,BaseBeat,Ratio,MusicJson,Musician,Acceleration,AniID,BridgeAniID
112101,100974,80,0.25,320,Allemande in A Minor,George Frideric Handel,,,
112102,100974,80,0.25,320,Allemande in A Minor,,,,
112103,100974,80,0.25,320,Allemande in A Minor,,,,
112201,100975,120,0.5,240,11 Bagatelles Op.119 No.9,Ludwig van Beethoven,,,
112202,100975,120,0.5,240,11 Bagatelles Op.119 No.9,,,,
112203,100975,120,0.5,240,11 Bagatelles Op.119 No.9,,,,
112301,100976,140,0.5,280,Sleeping Beauty - Waltz,Pyotr Ilyich Tchaikovsky,,,
112302,100976,140,0.5,280,Sleeping Beauty - Waltz,,,,
112303,100976,140,0.5,280,Sleeping Beauty - Waltz,,,,
112401,100977,75,0.25,300,Prelude BWV 999,J.S. Bach,,,
112402,100977,75,0.25,300,Prelude BWV 999,,,,
112403,100977,75,0.25,300,Prelude BWV 999,,,,
112501,100978,85,0.25,340,Prelude in G Minor,Rachmaninoff,,,
112502,100978,85,0.25,340,Prelude in G Minor,,,,
112503,100978,85,0.25,340,Prelude in G Minor,,,,
112601,100979,68,0.5,136,Air BWV 1068,J.S. Bach,,,
112602,100979,68,0.5,136,Air BWV 1068,,,,
112603,100979,68,0.5,136,Air BWV 1068,,,,
112701,100980,70,0.25,280,Invention 1,J.S. Bach,,,
112702,100980,70,0.25,280,Invention 1,,,,
112703,100980,70,0.25,280,Invention 1,,,,
112801,100981,70,0.25,280,Invention 4,J.S. Bach,,,
112802,100981,70,0.25,280,Invention 4,,,,
112803,100981,70,0.25,280,Invention 4,,,,
112901,100982,70,0.25,280,Invention 8,J.S. Bach,,,
112902,100982,70,0.25,280,Invention 8,,,,
112903,100982,70,0.25,280,Invention 8,,,,
113001,100983,80,0.25,320,Raindrop,Chopin,,,
113002,100983,80,0.25,320,Raindrop,,,,
113003,100983,80,0.25,320,Raindrop,,,,
113101,100984,110,0.5,220,Ballade Op. 23,Chopin,,,
113102,100984,110,0.5,220,Ballade Op. 23,,,,
113103,100984,110,0.5,220,Ballade Op. 23,,,,
113201,100985,48,0.25,192,Prelude 4 in E Minor,Chopin,,,
113202,100985,48,0.25,192,Prelude 4 in E Minor,,,,
113203,100985,48,0.25,192,Prelude 4 in E Minor,,,,
113301,100986,105,0.5,210,Polonaise in B Flat,Chopin,,,
113302,100986,105,0.5,210,Polonaise in B Flat,,,,
113303,100986,105,0.5,210,Polonaise in B Flat,,,,
113311,100593,90,0.5,180,Berenice,Congfei Wei,,,
113312,100593,91,0.5,182,Berenice,,,,
113313,100593,92,0.5,184,Berenice,,,,
113321,100562,110,0.5,220,Wish You a Christmas,British carol,,,
113322,100562,110,0.5,220,Wish You a Christmas,,,,
113323,100562,110,0.5,220,Wish You a Christmas,,,,
113331,100824,80,0.25,320,SibeliusConcertoNo2Final4,Jean Sibelius,,,
113332,100824,80,0.25,320,SibeliusConcertoNo2Final4,,,,
113333,100824,80,0.25,320,SibeliusConcertoNo2Final4,,,,
113341,100825,126,0.5,252,StamitzConcertoNo3Final4,Stamitz,,,
113342,100825,126,0.5,252,StamitzConcertoNo3Final4,,,,
113343,100825,126,0.5,252,StamitzConcertoNo3Final4,,,,
113351,100826,100,0.5,200,LullyPreludeFinal,Jean-Baptiste Lully,,,
113352,100826,100,0.5,200,LullyPreludeFinal,,,,
113353,100826,100,0.5,200,LullyPreludeFinal,,,,
113361,100827,180,1,180,BrahmsWaltz9finalfix,Johannes Brahms,,,
113362,100827,180,1,180,BrahmsWaltz9finalfix,,,,
113363,100827,180,1,180,BrahmsWaltz9finalfix,,,,
113371,100828,80,0.25,320,BoismortierAllemandeFinal5,Boismortier,,,
113372,100828,80,0.25,320,BoismortierAllemandeFinal5,,,,
113373,100828,80,0.25,320,BoismortierAllemandeFinal5,,,,
113381,100829,120,1,120,PurcellQueenMaryFinal,Henry Purcell,,,
113382,100829,120,1,120,PurcellQueenMaryFinal,,,,
113383,100829,120,1,120,PurcellQueenMaryFinal,,,,
113391,100830,140,0.5,280,HenryPurcellPreludeAndMenuetFinal,Henry Purcell,,,
113392,100830,140,0.5,280,HenryPurcellPreludeAndMenuetFinal,,,,
113393,100830,140,0.5,280,HenryPurcellPreludeAndMenuetFinal,,,,
113401,100831,90,0.25,360,ScarlattiSonataInFMinorFinal,Domenico Scarlatti,,,
113402,100831,90,0.25,360,ScarlattiSonataInFMinorFinal,,,,
113403,100831,90,0.25,360,ScarlattiSonataInFMinorFinal,,,,
113411,100832,80,0.25,320,ScarlattiSonataK10Final,Domenico Scarlatti,,,
113412,100832,80,0.25,320,ScarlattiSonataK10Final,,,,
113413,100832,80,0.25,320,ScarlattiSonataK10Final,,,,
113421,100833,120,0.5,240,JohnAdsonCourtlyFinal,John Adson,,,
113422,100833,120,0.5,240,JohnAdsonCourtlyFinal,,,,
113423,100833,120,0.5,240,JohnAdsonCourtlyFinal,,,,
113431,100834,120,0.5,240,ChopinOp55No2FinalFix5,Chopin,,,
113432,100834,120,0.5,240,ChopinOp55No2FinalFix5,,,,
113433,100834,120,0.5,240,ChopinOp55No2FinalFix5,,,,
113441,100836,90,0.25,360,MaraisLivreIIFinal,Marin Marais,,,
113442,100836,90,0.25,360,MaraisLivreIIFinal,,,,
113443,100836,90,0.25,360,MaraisLivreIIFinal,,,,
113451,100837,140,0.5,280,RameauRondeauFinal,Jean-Philippe Rameau,,,
113452,100837,140,0.5,280,RameauRondeauFinal,,,,
113453,100837,140,0.5,280,RameauRondeauFinal,,,,
113461,100838,180,0.5,360,RameauTambourinNo8Final,Jean-Philippe Rameau,,,
113462,100838,180,0.5,360,RameauTambourinNo8Final,,,,
113463,100838,180,0.5,360,RameauTambourinNo8Final,,,,
113471,100839,81,0.25,324,VivaldiConcertoInDMinorFinal2,Antonio Vivaldi,,,
113472,100839,81,0.25,324,VivaldiConcertoInDMinorFinal2,,,,
113473,100839,81,0.25,324,VivaldiConcertoInDMinorFinal2,,,,
113481,100536,170,0.5,340,First Noel,English Folk Music,,,
113482,100536,174,0.5,348,First Noel,,,,
113483,100536,178,0.5,356,First Noel,,,,
113491,100534,120,0.5,240,Christmas Silent Night,Franz Gruber,,,
113492,100534,128,0.5,256,Christmas Silent Night,,,,
113493,100534,136,0.5,272,Christmas Silent Night,,,,
113501,100774,100,0.25,400,Dance of the Marionettes,Mario Tarenghi,,,
113502,100774,102,0.25,408,Dance of the Marionettes,,,,
113503,100774,104,0.25,416,Dance of the Marionettes,,,,
113601,100996,120,0.5,240,Heartbeat,Yubo Fan,,,
113602,100996,120,0.5,240,Heartbeat,,,,
113603,100996,120,0.5,240,Heartbeat,,,,
113701,100997,90,0.5,180,Three Things,Yubo Fan,,,
113702,100997,90,0.5,180,Three Things,,,,
113703,100997,90,0.5,180,Three Things,,,,
113801,100998,121,0.5,242,Sunny,Yubo Fan,,,
113802,100998,121,0.5,242,Sunny,,,,
113803,100998,121,0.5,242,Sunny,,,,
113901,100999,71,0.5,142,Memory,Yubo Fan,,,
113902,100999,71,0.5,142,Memory,,,,
113903,100999,71,0.5,142,Memory,,,,
114001,101000,100,0.5,200,A Long Letter,Yubo Fan,,,
114002,101000,100,0.5,200,A Long Letter,,,,
114003,101000,100,0.5,200,A Long Letter,,,,
114101,101062,130,0.5,260,Little Star Reprise,Yubo Fan,,,
114102,101062,130,0.5,260,Little Star Reprise,,,,
114103,101062,130,0.5,260,Little Star Reprise,,,,
114201,101063,90,0.5,180,Reminisce Start Again,Yubo Fan,,,
114202,101063,90,0.5,180,Reminisce Start Again,,,,
114203,101063,90,0.5,180,Reminisce Start Again,,,,
114301,101064,82,0.5,164,Decades Birthday Reprise,Yubo Fan,,,
114302,101064,82,0.5,164,Decades Birthday Reprise,,,,
114303,101064,82,0.5,164,Decades Birthday Reprise,,,,
114401,101065,128,0.5,256,Long Letter Reprise,Yubo Fan,,,
114402,101065,128,0.5,256,Long Letter Reprise,,,,
114403,101065,128,0.5,256,Long Letter Reprise,,,,
114501,101066,120,0.5,240,Wandering Fields,Yubo Fan,,,
114502,101066,120,0.5,240,Wandering Fields,,,,
114503,101066,120,0.5,240,Wandering Fields,,,,
114601,101067,120,0.5,240,Piano Tiles Reprise,Yubo Fan,,,
114602,101067,120,0.5,240,Piano Tiles Reprise,,,,
114603,101067,120,0.5,240,Piano Tiles Reprise,,,,
114701,101068,95,0.25,380,Amongst the Stars,Yubo Fan,,,
114702,101068,95,0.25,380,Amongst the Stars,,,,
114703,101068,95,0.25,380,Amongst the Stars,,,,
114801,101069,90,0.25,360,Treetop Viewing,Yubo Fan,,,
114802,101069,90,0.25,360,Treetop Viewing,,,,
114803,101069,90,0.25,360,Treetop Viewing,,,,
114901,101090,130,0.25,520,Autumnal Scales,Yubo Fan,,,
114902,101090,130,0.25,520,Autumnal Scales,,,,
114903,101090,130,0.5,520,Autumnal Scales,,,,
115001,101091,90,0.25,360,Twelve Million Years,Yubo Fan,,,
115002,101091,90,0.25,360,Twelve Million Years,,,,
115003,101091,90,0.25,360,Twelve Million Years,,,,
115101,101092,95,0.25,380,Willowtree Lantern Lights,Yubo Fan,,,
115102,101092,95,0.25,380,Willowtree Lantern Lights,,,,
115103,101092,95,0.25,380,Willowtree Lantern Lights,,,,
115201,101093,100,0.25,400,Schoolyard Halo,Yubo Fan,,,
115202,101093,100,0.25,400,Schoolyard Halo,,,,
115203,101093,100,0.5,400,Schoolyard Halo,,,,
115301,101094,135,0.25,540,Phantom Night Cascade,Yubo Fan,,,
115302,101094,135,0.25,540,Phantom Night Cascade,,,,
115303,101094,135,0.25,540,Phantom Night Cascade,,,,
115401,101095,135,0.5,270,Under a Lantern-lit Sky,Yubo Fan,,,
115402,101095,135,0.5,270,Under a Lantern-lit Sky,,,,
115403,101095,135,0.5,270,Under a Lantern-lit Sky,,,,
115501,101096,163,0.5,326,Beyond Waxing Moonlight,Yubo Fan,,,
115502,101096,163,0.5,326,Beyond Waxing Moonlight,,,,
115503,101096,163,0.5,326,Beyond Waxing Moonlight,,,,
115601,101097,130,0.5,260,Back to the Moon,Yubo Fan,,,
115602,101097,130,0.5,260,Back to the Moon,,,,
115603,101097,130,0.5,260,Back to the Moon,,,,
115701,101098,220,0.5,440,Wonderland Welcome,Yubo Fan,,,
115702,101098,220,0.5,440,Wonderland Welcome,,,,
115703,101098,220,0.5,440,Wonderland Welcome,,,,
115801,101099,250,0.5,500,Season_s Tidings,Yubo Fan,,,
115802,101099,250,0.5,500,Season_s Tidings,,,,
115803,101099,250,0.5,500,Season_s Tidings,,,,
115901,101100,120,0.5,240,Once upon a Wishing Star,Yubo Fan,,,
115902,101100,120,0.5,240,Once upon a Wishing Star,,,,
115903,101100,120,0.5,240,Once upon a Wishing Star,,,,
116001,101101,133,0.5,266,Snow Dusted Dawn,Yubo Fan,,,
116002,101101,133,0.5,266,Snow Dusted Dawn,,,,
116003,101101,133,0.5,266,Snow Dusted Dawn,,,,
116101,101102,160,0.5,320,Speckled Lights at Eve,Yubo Fan,,,
116102,101102,160,0.5,320,Speckled Lights at Eve,,,,
116103,101102,160,0.5,320,Speckled Lights at Eve,,,,
116201,101103,240,0.5,480,Waddle Wondering Way,Yubo Fan,,,
116202,101103,240,0.5,480,Waddle Wondering Way,,,,
116203,101103,240,0.5,480,Waddle Wondering Way,,,,
116301,101104,180,0.5,360,Penguin Dance,Yubo Fan,,,
116302,101104,180,0.5,360,Penguin Dance,,,,
116303,101104,180,0.5,360,Penguin Dance,,,,
116401,101105,133,0.5,266,Tales by the Fire,Yubo Fan,,,
116402,101105,133,0.5,266,Tales by the Fire,,,,
116403,101105,133,0.5,266,Tales by the Fire,,,,
116501,101106,80,0.5,160,Aurora Borealis,Yubo Fan,,,
116502,101106,80,0.5,160,Aurora Borealis,,,,
116503,101106,80,0.5,160,Aurora Borealis,,,,
116601,101107,140,0.5,280,Song of Ice and Snow,Yubo Fan,,,
116602,101107,140,0.5,280,Song of Ice and Snow,,,,
116603,101107,140,0.5,280,Song of Ice and Snow,,,,
116701,101108,160,0.5,320,Following Your Footsteps,Yubo Fan,,,
116702,101108,160,0.5,320,Following Your Footsteps,,,,
116703,101108,160,0.5,320,Following Your Footsteps,,,,
116801,101109,160,0.5,320,Polar Lights Shining,Yubo Fan,,,
116802,101109,160,0.5,320,Polar Lights Shining,,,,
116803,101109,160,0.5,320,Polar Lights Shining,,,,
116901,101110,90,0.5,180,Fraxyion,Yubo Fan,,,
116902,101110,90,0.5,180,Fraxyion,,,,
116903,101110,90,0.5,180,Fraxyion,,,,
117001,101111,70,0.25,280,Whispering Winds,Yubo Fan,,,
117002,101111,70,0.25,280,Whispering Winds,,,,
117003,101111,70,0.25,280,Whispering Winds,,,,
117101,101112,90,0.25,360,Story in Frosted Ink,Yubo Fan,,,
117102,101112,90,0.25,360,Story in Frosted Ink,,,,
117103,101112,90,0.25,360,Story in Frosted Ink,,,,
117201,101113,80,0.25,320,Halcyon Days,Yubo Fan,,,
117202,101113,80,0.25,320,Halcyon Days,,,,
117203,101113,80,0.25,320,Halcyon Days,,,,
117301,100793,147,0.5,294,Foodie who tastes all over the world,Pi,,,
117302,100793,149,0.5,298,Foodie who tastes all over the world,,,,
117303,100793,151,0.5,302,Foodie who tastes all over the world,,,,
117401,100791,113,0.5,226,Lost in the memories,Pi,,,
117402,100791,115,0.5,230,Lost in the memories,,,,
117403,100791,117,0.5,234,Lost in the memories,,,,
117501,100436,70,0.25,280,Maxbay Went Away,Pi,,,
117502,100436,70,0.25,280,Maxbay Went Away,,,,
117503,100436,70,0.25,280,Maxbay Went Away,,,,
117601,100160,90,0.25,360,L'Arlesienne,Bizet,,,
117602,100160,92,0.25,368,L'Arlesienne,,,,
117603,100160,95,0.25,380,L'Arlesienne,,,,
117701,100699,80,0.25,320,Largo From Xerxes HWV 40,George Frideric Handel,,,
117702,100699,82,0.25,328,Largo From Xerxes HWV 40,George Frideric Handel,,,
117703,100699,84,0.25,336,Largo From Xerxes HWV 40,George Frideric Handel,,,
117801,100554,112,0.5,224,Dolls and Bear Dancing-Adapted,Adapted by Pi,,,
117802,100554,112,0.5,224,Dolls and Bear Dancing-Adapted,,,,
117803,100554,112,0.5,224,Dolls and Bear Dancing-Adapted,,,,
117901,100537,90,0.25,360,Christmas Rhapsody,Adapted by Pi,,,
117902,100537,100,0.25,400,Christmas Rhapsody,,,,
117903,100537,130,0.25,520,Christmas Rhapsody,,,,
118001,100098,100,0.5,200,Red Berries in Blossom,Dunayevsky,,,
118002,100098,105,0.5,210,Red Berries in Blossom,,,,
118003,100098,110,0.5,220,Red Berries in Blossom,,,,
118101,100711,113,0.5,226,Maybe see you after four years,Pi,,,
118102,100711,113,0.5,226,Maybe see you after four years,,,,
118103,100711,113,0.5,226,Maybe see you after four years,,,,
118201,101123,90,0.5,180,Swiss_Town_of_Beginnings,Yubo Fan,,,
118202,101123,90,0.5,180,Swiss_Town_of_Beginnings,,,,
118203,101123,90,0.5,180,Swiss_Town_of_Beginnings,,,,
118301,101124,80,0.25,320,Together_s_Travels,Yubo Fan,,,
118302,101124,80,0.25,320,Together_s_Travels,,,,
118303,101124,80,0.25,320,Together_s_Travels,,,,
118401,101125,90,0.25,360,Hidden_Grotto_Skirmish,Yubo Fan,,,
118402,101125,90,0.25,360,Hidden_Grotto_Skirmish,,,,
118403,101125,90,0.25,360,Hidden_Grotto_Skirmish,,,,
118501,101126,70,0.25,280,The_Weight_of_a_Feather,Yubo Fan,,,
118502,101126,70,0.25,280,The_Weight_of_a_Feather,,,,
118503,101126,70,0.25,280,The_Weight_of_a_Feather,,,,
118601,101127,133,0.5,266,Entrance_to_the_Deep,Yubo Fan,,,
118602,101127,133,0.5,266,Entrance_to_the_Deep,,,,
118603,101127,133,0.5,266,Entrance_to_the_Deep,,,,
118701,101128,130,0.25,520,Back_Against_the_Wall,Yubo Fan,,,
118702,101128,130,0.25,520,Back_Against_the_Wall,,,,
118703,101128,130,0.25,520,Back_Against_the_Wall,,,,
118801,101129,130,0.25,520,Apex_of_the_Sky,Yubo Fan,,,
118802,101129,130,0.25,520,Apex_of_the_Sky,,,,
118803,101129,130,0.25,520,Apex_of_the_Sky,,,,
118901,101130,155,0.5,310,Prophecy_of_the_Stars,Yubo Fan,,,
118902,101130,155,0.5,310,Prophecy_of_the_Stars,,,,
118903,101130,155,0.5,310,Prophecy_of_the_Stars,,,,
119001,100991,70,0.5,140,Love's Sorrow,Rachmaninoff,,,
119002,100991,70,0.5,140,Love's Sorrow,Rachmaninoff,,,
119003,100991,70,0.5,140,Love's Sorrow,Rachmaninoff,,,
119101,100992,90,0.5,180,Sonatina in C Op.36 No.1,Muzio Clementi,,,
119102,100992,90,0.5,180,Sonatina in C Op.36 No.1,Muzio Clementi,,,
119103,100992,90,0.5,180,Sonatina in C Op.36 No.1,Muzio Clementi,,,
119201,100993,100,0.5,200,St. Louis Blues,Bessie Smith,,,
119202,100993,100,0.5,200,St. Louis Blues,Bessie Smith,,,
119203,100993,100,0.5,200,St. Louis Blues,Bessie Smith,,,
119301,100994,130,0.5,260,Piano Concerto No.2,Rachmaninoff,,,
119302,100994,130,0.5,260,Piano Concerto No.2,Rachmaninoff,,,
119303,100994,130,0.5,260,Piano Concerto No.2,Rachmaninoff,,,
119401,100995,140,0.5,280,Downhearted Blues,Bessie Smith,,,
119402,100995,140,0.5,280,Downhearted Blues,Bessie Smith,,,
119403,100995,140,0.5,280,Downhearted Blues,Bessie Smith,,,
119501,101001,90,0.5,180,Denny Park,Yubo Fan,,,
119502,101001,90,0.5,180,Denny Park,Yubo Fan,,,
119503,101001,90,0.5,180,Denny Park,Yubo Fan,,,
119601,101002,90,0.5,180,Shadow,Yubo Fan,,,
119602,101002,90,0.5,180,Shadow,Yubo Fan,,,
119603,101002,90,0.5,180,Shadow,Yubo Fan,,,
119701,101003,97,0.5,194,See You,Yubo Fan,,,
119702,101003,97,0.5,194,See You,Yubo Fan,,,
119703,101003,97,0.5,194,See You,Yubo Fan,,,
119801,101007,140,0.5,280,Whirlpool in the Riptide,Greg Kurka,,,
119802,101007,140,0.5,280,Whirlpool in the Riptide,Greg Kurka,,,
119803,101007,140,0.5,280,Whirlpool in the Riptide,Greg Kurka,,,
119901,101008,140,0.5,280,Skeleton Folk Song,Greg Kurka,,,
119902,101008,140,0.5,280,Skeleton Folk Song,Greg Kurka,,,
119903,101008,140,0.5,280,Skeleton Folk Song,Greg Kurka,,,
120001,101009,120,0.5,240,Compass Points North,Greg Kurka,,,
120002,101009,120,0.5,240,Compass Points North,Greg Kurka,,,
120003,101009,100,0.5,200,Compass Points North,Greg Kurka,,,
120101,101010,130,0.5,260,Tales of Gold,Greg Kurka,,,
120102,101010,130,0.5,260,Tales of Gold,Greg Kurka,,,
120103,101010,130,0.5,260,Tales of Gold,Greg Kurka,,,
120201,101011,140,0.5,280,Whispers of the Birch Forest,Greg Kurka,,,
120202,101011,140,0.5,280,Whispers of the Birch Forest,Greg Kurka,,,
120203,101011,140,0.5,280,Whispers of the Birch Forest,Greg Kurka,,,
120301,101012,80,0.25,320,Ancient Folk Song,Greg Kurka,,,
120302,101012,80,0.25,320,Ancient Folk Song,Greg Kurka,,,
120303,101012,80,0.25,320,Ancient Folk Song,Greg Kurka,,,
120401,101013,120,0.5,240,Gauntlet Timing,Greg Kurka,,,
120402,101013,120,0.5,240,Gauntlet Timing,Greg Kurka,,,
120403,101013,120,0.5,240,Gauntlet Timing,Greg Kurka,,,
120501,101014,90,0.5,180,"Black Key Etude (Op.10, No.5)",Frederic Chopin,,,
120502,101014,90,0.5,180,"Black Key Etude (Op.10, No.5)",Frederic Chopin,,,
120503,101014,90,0.5,180,"Black Key Etude (Op.10, No.5)",Frederic Chopin,,,
120601,101015,130,0.5,260,Four Seasons - Winter,Antonio Vivaldi,,,
120602,101015,130,0.5,260,Four Seasons - Winter,Antonio Vivaldi,,,
120603,101015,130,0.5,260,Four Seasons - Winter,Antonio Vivaldi,,,
120701,101016,130,0.5,260,She'll be Coming Around the Mountain,American Folk Music,,,
120702,101016,130,0.5,260,She'll be Coming Around the Mountain,American Folk Music,,,
120703,101016,130,0.5,260,She'll be Coming Around the Mountain,American Folk Music,,,
120801,101017,100,0.5,200,Suite Gothique Op 25,Leon Boellmann,,,
120802,101017,100,0.5,200,Suite Gothique Op 25,Leon Boellmann,,,
120803,101017,100,0.5,200,Suite Gothique Op 25,Leon Boellmann,,,
120901,101018,90,0.5,180,"Love Divine, All Loves Excelling (Blaenwern)",Charles Wesley & William Rowlands,,,
120902,101018,90,0.5,180,"Love Divine, All Loves Excelling (Blaenwern)",Charles Wesley & William Rowlands,,,
120903,101018,90,0.5,180,"Love Divine, All Loves Excelling (Blaenwern)",Charles Wesley & William Rowlands,,,
121001,101019,120,0.5,240,Piano Sonata No. 8 in A Major,Wolfgang Amadeus Mozart,,,
121002,101019,120,0.5,240,Piano Sonata No. 8 in A Major,Wolfgang Amadeus Mozart,,,
121003,101019,120,0.5,240,Piano Sonata No. 8 in A Major,Wolfgang Amadeus Mozart,,,
121101,101020,90,0.5,180,Nocturne in C-sharp Minor,Frederic Chopin,,,
121102,101020,90,0.5,180,Nocturne in C-sharp Minor,Frederic Chopin,,,
121103,101020,90,0.5,180,Nocturne in C-sharp Minor,Frederic Chopin,,,
121201,101021,110,0.5,220,Piano Concerto No.2 Op.18,Rachmaninoff,,,
121202,101021,110,0.5,220,Piano Concerto No.2 Op.18,Rachmaninoff,,,
121203,101021,110,0.5,220,Piano Concerto No.2 Op.18,Rachmaninoff,,,
121301,101022,90,0.5,180,See See Rider Blues,Ma Rainey,,,
121302,101022,90,0.5,180,See See Rider Blues,Ma Rainey,,,
121303,101022,90,0.5,180,See See Rider Blues,Ma Rainey,,,
121401,101023,120,0.5,240,Match Box Blues,Blind Lemon Jefferson,,,
121402,101023,120,0.5,240,Match Box Blues,Blind Lemon Jefferson,,,
121403,101023,120,0.5,240,Match Box Blues,Blind Lemon Jefferson,,,
121501,101024,130,0.5,260,Dipper Mouth Blues,King Oliver & His Jazz Band,,,
121502,101024,130,0.5,260,Dipper Mouth Blues,King Oliver & His Jazz Band,,,
121503,101024,130,0.5,260,Dipper Mouth Blues,King Oliver & His Jazz Band,,,
121601,101025,120,0.5,240,Magic Cart,Greg Kurka,,,
121602,101025,120,0.5,240,Magic Cart,Greg Kurka,,,
121603,101025,120,0.5,240,Magic Cart,Greg Kurka,,,
121701,101026,120,0.5,240,Near the Golden Meadow,Greg Kurka,,,
121702,101026,120,0.5,240,Near the Golden Meadow,Greg Kurka,,,
121703,101026,120,0.5,240,Near the Golden Meadow,Greg Kurka,,,
121801,101027,160,0.5,320,Open Fields and Sun,Greg Kurka,,,
121802,101027,160,0.5,320,Open Fields and Sun,Greg Kurka,,,
121803,101027,160,0.5,320,Open Fields and Sun,Greg Kurka,,,
121901,101028,110,0.5,220,Walk at the Dogpark,Greg Kurka,,,
121902,101028,110,0.5,220,Walk at the Dogpark,Greg Kurka,,,
121903,101028,110,0.5,220,Walk at the Dogpark,Greg Kurka,,,
122001,101029,140,0.5,280,Addition Addition,Greg Kurka,,,
122002,101029,140,0.5,280,Addition Addition,Greg Kurka,,,
122003,101029,140,0.5,280,Addition Addition,Greg Kurka,,,
122101,101030,140,0.5,280,Point A to Point B,Greg Kurka,,,
122102,101030,140,0.5,280,Point A to Point B,Greg Kurka,,,
122103,101030,140,0.5,280,Point A to Point B,Greg Kurka,,,
122201,101031,130,0.5,260,Un Sospiro,Franz Liszt,,,
122202,101031,130,0.5,260,Un Sospiro,Franz Liszt,,,
122203,101031,130,0.5,260,Un Sospiro,Franz Liszt,,,
122301,101032,190,0.5,380,Tarantella in G Minor,Franz Liszt,,,
122302,101032,190,0.5,380,Tarantella in G Minor,Franz Liszt,,,
122303,101032,190,0.5,380,Tarantella in G Minor,Franz Liszt,,,
122401,101033,105,0.5,210,Transcendental Etude No.4 Mazeppa,Franz Liszt,,,
122402,101033,105,0.5,210,Transcendental Etude No.4 Mazeppa,Franz Liszt,,,
122403,101033,105,0.5,210,Transcendental Etude No.4 Mazeppa,Franz Liszt,,,
122501,101035,120,0.5,240,Fate's End Landing,Yubo Fan,,,
122502,101035,120,0.5,240,Fate's End Landing,Yubo Fan,,,
122503,101035,120,0.5,240,Fate's End Landing,Yubo Fan,,,
122601,101038,110,0.5,220,Lost Forest,Greg Kurka,,,
122602,101038,110,0.5,220,Lost Forest,Greg Kurka,,,
122603,101038,110,0.5,220,Lost Forest,Greg Kurka,,,
122701,101039,140,0.5,280,Clocktower,Greg Kurka,,,
122702,101039,140,0.5,280,Clocktower,Greg Kurka,,,
122703,101039,140,0.5,280,Clocktower,Greg Kurka,,,
122801,101040,140,0.5,280,Champion’s Path,Greg Kurka,,,
122802,101040,140,0.5,280,Champion’s Path,Greg Kurka,,,
122803,101040,140,0.5,280,Champion’s Path,Greg Kurka,,,
122901,101042,120,0.5,240,The Build,Greg Kurka,,,
122902,101042,120,0.5,240,The Build,Greg Kurka,,,
122903,101042,120,0.5,240,The Build,Greg Kurka,,,
123001,101043,150,0.5,300,On the Bank,Greg Kurka,,,
123002,101043,150,0.5,300,On the Bank,Greg Kurka,,,
123003,101043,150,0.5,300,On the Bank,Greg Kurka,,,
123101,101060,116,0.5,232,Song of the Beach,Narita Tamezo,,,
123102,101060,116,0.5,232,Song of the Beach,Narita Tamezo,,,
123103,101060,116,0.5,232,Song of the Beach,Narita Tamezo,,,
123201,101061,90,0.5,180,Banzai Bushi Seashore Adapted,Yubo Fan,,,
123202,101061,90,0.5,180,Banzai Bushi Seashore Adapted,Yubo Fan,,,
123203,101061,90,0.5,180,Banzai Bushi Seashore Adapted,Yubo Fan,,,
123301,101054,160,0.5,320,Surfs Up Surfs Up,Greg Kurka,,,
123302,101054,160,0.5,320,Surfs Up Surfs Up,Greg Kurka,,,
123303,101054,160,0.5,320,Surfs Up Surfs Up,Greg Kurka,,,
123401,101055,160,0.5,320,Poodle Bop,Greg Kurka,,,
123402,101055,160,0.5,320,Poodle Bop,Greg Kurka,,,
123403,101055,160,0.5,320,Poodle Bop,Greg Kurka,,,
123501,101056,140,0.5,280,Twist on the Tide,Greg Kurka,,,
123502,101056,140,0.5,280,Twist on the Tide,Greg Kurka,,,
123503,101056,140,0.5,280,Twist on the Tide,Greg Kurka,,,
123601,101057,140,0.5,280,Tides and Treasure,Greg Kurka,,,
123602,101057,140,0.5,280,Tides and Treasure,Greg Kurka,,,
123603,101057,140,0.5,280,Tides and Treasure,Greg Kurka,,,
123701,101058,160,0.5,320,Beach Bop Boogie,Greg Kurka,,,
123702,101058,160,0.5,320,Beach Bop Boogie,Greg Kurka,,,
123703,101058,160,0.5,320,Beach Bop Boogie,Greg Kurka,,,
123801,101083,120,0.25,480,Etude Op. 25 No. 11,Frederic Chopin,,,
123802,101083,120,0.25,480,Etude Op. 25 No. 11,Frederic Chopin,,,
123803,101083,120,0.25,480,Etude Op. 25 No. 11,Frederic Chopin,,,
123901,101084,220,0.5,440,Etude Op. 25 No. 5,Frederic Chopin,,,
123902,101084,90,0.5,440,Etude Op. 25 No. 5,Frederic Chopin,,,
123903,101084,90,0.5,440,Etude Op. 25 No. 5,Frederic Chopin,,,
124001,101085,120,0.5,240,Concerto No.3 Mvt.1,Rachmaninoff,,,
124002,101085,120,0.5,240,Concerto No.3 Mvt.1,Rachmaninoff,,,
124003,101085,120,0.5,240,Concerto No.3 Mvt.1,Rachmaninoff,,,
124101,101070,140,0.5,280,Liebestraum No.3 (Full Ver),Franz Liszt,,,
124102,101070,140,0.5,280,Liebestraum No.3 (Full Ver),Franz Liszt,,,
124103,101070,140,0.5,280,Liebestraum No.3 (Full Ver),Franz Liszt,,,
124201,101071,120,0.25,480,Crisp Orange Sunrise,Yubo Fan,,,
